从今	cóng jīn	1	4024	c-ch,eng-ong,on-ong,un-ong,in-ing
从先	cóng xiān	1	4032	c-ch,eng-ong,on-ong,un-ong,ian-iang
从刑	cóng xíng	1	4034	c-ch,eng-ong,on-ong,un-ong,in-ing
从动	cóng dòng	1	4036	c-ch,eng-ong,on-ong,un-ong
从化	cóng huà	1	4037	c-ch,eng-ong,on-ong,un-ong,h-f
从句	cóng jù	1	4039	c-ch,eng-ong,on-ong,un-ong
从新	cóng xīn	1	4072	c-ch,eng-ong,on-ong,un-ong,in-ing
从权	cóng quán	1	4073	c-ch,eng-ong,on-ong,un-ong,uan-uang
仓卒	cāng cù	1	4094	c-ch,an-ang
仔密	zǐ mì	1	4099	z-zh
仔肩	zī jiān	1	4103	z-zh,ian-iang
仔鱼	zǐ yú	1	4104	z-zh
他处	tā chǔ	1	4116	c-ch
他家	tā jiā	1	4117	
仙乐	xiān lè	1	4126	ian-iang,n-l,r-l
仙台	xiān tái	1	4127	ian-iang,an-ai
仙术	xiān shù	1	4130	ian-iang,s-sh
令亲	lìng qīn	1	4158	n-l,r-l,in-ing
令人	lìng rén	1	4159	n-l,r-l,in-ing,en-eng
令兄	lìng xiōng	1	4171	n-l,r-l,in-ing,un-iong
令妹	lìng mèi	1	4174	n-l,r-l,in-ing
令状	lìng zhuàng	1	4182	n-l,r-l,in-ing,z-zh,uan-uang
令节	lìng jié	1	4186	n-l,r-l,in-ing
令誉	lìng yù	1	4189	n-l,r-l,in-ing
以还	yǐ huán	1	4291	h-f,uan-uang
仪节	yí jié	1	4308	
仰角	yǎng jiǎo	1	4336	an-ang
仲孙	zhòng sūn	1	4345	z-zh,eng-ong,on-ong,un-ong,s-sh,un-iong
仲家	zhòng jiā	1	4346	z-zh,eng-ong,on-ong,un-ong
件头	jiàn tóu	1	4348	ian-iang
件数	jiàn shù	1	4349	ian-iang,s-sh
任丘	rén qiū	1	4362	r-l,en-eng
任内	rèn nèi	1	4372	r-l,en-eng,n-l
任姓	rén xìng	1	4377	r-l,en-eng,in-ing
任情	rèn qíng	1	4380	r-l,en-eng,in-ing
任脉	rèn mài	1	4387	r-l,en-eng,an-ai
份地	fèn dì	1	4401	h-f,en-eng
份量	fèn liàng	1	4403	h-f,en-eng,n-l,r-l,ian-iang
仿单	fǎng dān	1	4407	h-f,an-ang,an-ai
企待	qǐ dài	1	4418	an-ai
伊吾	yī wú	1	4424	
伏地	fú dì	1	4428	h-f
伏帖	fú tiē	1	4430	h-f
休业	xiū yè	1	4439	
休兵	xiū bīng	1	4445	in-ing
休宁	xiū níng	1	4453	n-l,in-ing
休戚	xiū qī	1	4458	
众数	zhòng shù	1	4490	z-zh,eng-ong,on-ong,un-ong,s-sh
会上	huì shàng	1	4523	h-f,s-sh,an-ang
会众	huì zhòng	1	4524	h-f,z-zh,eng-ong,on-ong,un-ong
会儿	huì er	1	4525	h-f
会元	huì yuán	1	4526	h-f,uan-uang
会党	huì dǎng	1	4527	h-f,an-ang
会典	huì diǎn	1	4528	h-f,ian-iang
会厌	huì yàn	1	4532	h-f,an-ang,an-ai
会宁	huì níng	1	4543	h-f,n-l,in-ing
会所	huì suǒ	1	4554	h-f,s-sh
会报	huì bào	1	4555	h-f
会昌	huì chāng	1	4557	h-f,c-ch,an-ang
会水	huì shuǐ	1	4561	h-f,s-sh
会演	huì yǎn	1	4562	h-f,an-ang,an-ai
会理	huì lǐ	1	4563	h-f,n-l,r-l
会社	huì shè	1	4564	h-f,s-sh
会试	huì shì	1	4578	h-f,s-sh
会车	huì chē	1	4583	h-f,c-ch
会钞	huì chāo	1	4588	h-f,c-ch
会集	huì jí	1	4591	h-f
会首	huì shǒu	1	4596	h-f,s-sh
伞盖	sǎn gài	1	4599	s-sh,an-ang,an-ai,g-k
伟论	wěi lùn	1	4602	n-l,r-l,un-ong,un-iong
传入	chuán rù	1	4613	c-ch,uan-uang,r-l
传声	chuán shēng	1	4625	c-ch,uan-uang,s-sh,en-eng,eng-ong
传质	chuán zhì	1	4679	c-ch,uan-uang,z-zh
传问	chuán wèn	1	4688	c-ch,uan-uang,en-eng
伯公	bó gōng	1	4725	g-k,eng-ong,on-ong,un-ong
伯婆	bó pó	1	4730	
伯德	bó dé	1	4732	
伯祖	bó zǔ	1	4738	z-zh
伸头	shēn tóu	1	4754	s-sh,en-eng
伸曲	shēn qū	1	4758	s-sh,en-eng
伸长	shēn cháng	1	4762	s-sh,en-eng,c-ch,an-ang
伺侯	cì hòu	1	4763	c-ch,h-f
伺隙	sì xì	1	4771	s-sh
似曾	sì céng	1	4775	s-sh,c-ch,en-eng,eng-ong
佃租	diàn zū	1	4794	ian-iang,z-zh
低凹	dī āo	1	4800	
低地	dī dì	1	4807	
佑助	yòu zhù	1	4848	z-zh
体内	tǐ nèi	1	4852	n-l
体尝	tǐ cháng	1	4865	c-ch,an-ang
体弱	tǐ ruò	1	4868	r-l
体性	tǐ xìng	1	4873	in-ing
体惜	tǐ xī	1	4877	
体用	tǐ yòng	1	4892	eng-ong,on-ong,un-ong
体癣	tǐ xuǎn	1	4893	uan-uang
体肤	tǐ fū	1	4898	h-f
体量	tǐ liàng	1	4918	n-l,r-l,ian-iang
何事	hé shì	1	4925	h-f,s-sh
何处	hé chù	1	4934	h-f,c-ch
何干	hé gān	1	4938	h-f,g-k,an-ang,an-ai
何日	hé rì	1	4946	h-f,r-l
何物	hé wù	1	4950	h-f
何用	hé yòng	1	4951	h-f,eng-ong,on-ong,un-ong
何者	hé zhě	1	4954	h-f,z-zh
余切	yú qiē	1	4967	
余头	yú tóu	1	4970	
余数	yú shù	1	4972	s-sh
余角	yú jiǎo	1	4975	
余量	yú liàng	1	4976	n-l,r-l,ian-iang
佛山	fó shān	1	5000	h-f,s-sh,an-ang,an-ai
佛性	fó xìng	1	5004	h-f,in-ing
佛系	fó xì	1	5019	h-f
你好	nǐ hǎo	1	5069	n-l,h-f
使令	shǐ lìng	1	5092	s-sh,n-l,r-l,in-ing
使女	shǐ nǚ	1	5098	s-sh,n-l
侍郎	shì láng	1	5135	s-sh,n-l,r-l,an-ang
供事	gòng shì	1	5142	g-k,eng-ong,on-ong,un-ong,s-sh
供人	gōng rén	1	5143	g-k,eng-ong,on-ong,un-ong,r-l,en-eng
供佛	gòng fó	1	5144	g-k,eng-ong,on-ong,un-ong,h-f
供料	gōng liào	1	5152	g-k,eng-ong,on-ong,un-ong,n-l,r-l
供气	gōng qì	1	5159	g-k,eng-ong,on-ong,un-ong
供献	gòng xiàn	1	5164	g-k,eng-ong,on-ong,un-ong,ian-iang
依约	yī yuē	1	5190	
侠女	xiá nǚ	1	5194	n-l
侠骨	xiá gǔ	1	5195	g-k
侧向	cè xiàng	1	5204	c-ch,ian-iang
侧歪	zhāi wāi	1	5210	z-zh,an-ai
侧泳	cè yǒng	1	5211	c-ch,eng-ong,on-ong,un-ong
侧芽	cè yá	1	5216	c-ch
侧边	cè biān	1	5221	c-ch,ian-iang
侧近	cè jìn	1	5222	c-ch,in-ing
侯门	hóu mén	1	5232	h-f,en-eng
便了	biàn liǎo	1	5238	ian-iang,n-l,r-l
便士	biàn shì	1	5244	ian-iang,s-sh
便安	biàn ān	1	5247	ian-iang,an-ang,an-ai
便官	biàn guān	1	5248	ian-iang,g-k,uan-uang
便所	biàn suǒ	1	5257	ian-iang,s-sh
便是	biàn shì	1	5260	ian-iang,s-sh
俏头	qiào tou	1	5292	
俏脸	qiào liǎn	1	5296	n-l,r-l,ian-iang
俐落	lì luò	1	5298	n-l,r-l
俗体	sú tǐ	1	5301	s-sh
俗家	sú jiā	1	5303	s-sh
俗曲	sú qǔ	1	5304	s-sh
保长	bǎo zhǎng	1	5336	z-zh,an-ang
信士	xìn shì	1	5370	in-ing,s-sh
