棉衣	mián yī	1	8397	ian-iang
面包	miàn bāo	1	8415	ian-iang
面对	miàn duì	1	8417	ian-iang
面粉	miàn fěn	1	8418	ian-iang,h-f,en-eng
面前	miàn qián	1	8432	ian-iang
面条	miàn tiáo	1	8436	ian-iang
名字	míng zi	1	8513	in-ing,z-zh
明白	míng bai	1	8517	in-ing,an-ai
明亮	míng liàng	1	8529	in-ing,n-l,r-l,ian-iang
明年	míng nián	1	8533	in-ing,n-l,ian-iang
明天	míng tiān	1	8538	in-ing,ian-iang
母女	mǔ nǚ	1	8627	n-l
母亲	mǔ qīn	1	8628	in-ing
母子	mǔ zǐ	1	8629	z-zh
木板	mù bǎn	1	8637	an-ang,an-ai
木头	mù tou	1	8643	
目光	mù guāng	1	8655	g-k,uan-uang
哪个	nǎ ge	1	8682	n-l,g-k
哪里	nǎ lǐ	1	8683	n-l,r-l
那个	nà ge	1	8687	n-l,g-k
那里	nà lǐ	1	8688	n-l,r-l
那么	nà me	1	8690	n-l
那些	nà xiē	1	8692	n-l
那样	nà yàng	1	8693	n-l,an-ang
奶粉	nǎi fěn	1	8704	n-l,an-ai,h-f,en-eng
奶奶	nǎi nai	1	8706	n-l,an-ai
奶牛	nǎi niú	1	8707	n-l,an-ai
男人	nán rén	1	8716	n-l,an-ang,an-ai,r-l,en-eng
男子	nán zǐ	1	8717	n-l,an-ang,an-ai,z-zh
南北	nán běi	1	8720	n-l,an-ang,an-ai
南方	nán fāng	1	8722	n-l,an-ang,an-ai,h-f
南瓜	nán guā	1	8723	n-l,an-ang,an-ai,g-k
难过	nán guò	1	8741	n-l,an-ang,an-ai,g-k
难看	nán kàn	1	8743	n-l,an-ang,an-ai,g-k
难听	nán tīng	1	8750	n-l,an-ang,an-ai,in-ing
难忘	nán wàng	1	8751	n-l,an-ang,an-ai
能够	néng gòu	1	8809	n-l,en-eng,eng-ong,g-k
泥土	ní tǔ	1	8826	n-l
你们	nǐ men	1	8830	n-l,en-eng
年级	nián jí	1	8842	n-l,ian-iang
年龄	nián líng	1	8844	n-l,ian-iang,r-l,in-ing
牛奶	niú nǎi	1	8904	n-l,an-ai
农民	nóng mín	1	8921	n-l,eng-ong,on-ong,un-ong,in-ing
努力	nǔ lì	1	8945	n-l,r-l
女儿	nǚ ér	1	8955	n-l
女人	nǚ rén	1	8956	n-l,r-l,en-eng
盘子	pán zi	1	9046	an-ang,an-ai,z-zh
旁边	páng biān	1	9067	an-ang,ian-iang
跑步	pǎo bù	1	9089	
朋友	péng you	1	9131	en-eng,eng-ong
皮肤	pí fū	1	9169	h-f
皮球	pí qiú	1	9173	
便宜	pián yi	1	9220	ian-iang
