仔	zǎi	1	328	z-zh,an-ai
仔	zǐ	1	329	z-zh
他	tā	1	330	
斥	chì	1	331	c-ch
瓜	guā	1	332	g-k
乎	hū	1	333	h-f
丛	cóng	1	334	c-ch,eng-ong,on-ong,un-ong
令	líng	1	335	n-l,r-l,in-ing
令	lǐng	1	336	n-l,r-l,in-ing
令	lìng	1	337	n-l,r-l,in-ing
用	yòng	1	338	eng-ong,on-ong,un-ong
甩	shuǎi	1	339	s-sh
印	yìn	1	340	in-ing
尔	ěr	1	341	
乐	lè	1	342	n-l,r-l
乐	yuè	1	343	
句	gōu	1	344	g-k
句	jù	1	345	
匆	cōng	1	346	c-ch,eng-ong,on-ong,un-ong
册	cè	1	347	c-ch
卯	mǎo	1	348	
犯	fàn	1	349	h-f,an-ang,an-ai
外	wài	1	350	an-ai
处	chǔ	1	351	c-ch
处	chù	1	352	c-ch
冬	dōng	1	353	eng-ong,on-ong,un-ong
鸟	niǎo	1	354	n-l
务	wù	1	355	
包	bāo	1	356	
饥	jī	1	357	
主	zhǔ	1	358	z-zh
市	shì	1	359	s-sh
立	lì	1	360	n-l,r-l
冯	féng	1	361	h-f,en-eng,eng-ong
玄	xuán	1	362	uan-uang
闪	shǎn	1	363	s-sh,an-ang,an-ai
兰	lán	1	364	n-l,r-l,an-ang,an-ai
半	bàn	1	365	an-ang,an-ai
汁	zhī	1	366	z-zh
汇	huì	1	367	h-f
头	tóu	1	368	
汉	hàn	1	369	h-f,an-ang,an-ai
宁	níng	1	370	n-l,in-ing
宁	nìng	1	371	n-l,in-ing
穴	xué	1	372	
它	tā	1	373	
讨	tǎo	1	374	
写	xiě	1	375	
让	ràng	1	376	r-l,an-ang
礼	lǐ	1	377	n-l,r-l
训	xùn	1	378	un-ong,un-iong
议	yì	1	379	
必	bì	1	380	
讯	xùn	1	381	un-ong,un-iong
记	jì	1	382	
永	yǒng	1	383	eng-ong,on-ong,un-ong
司	sī	1	384	s-sh
尼	ní	1	385	n-l
民	mín	1	386	in-ing
弗	fú	1	387	h-f
弘	hóng	1	388	h-f,eng-ong,on-ong,un-ong
出	chū	1	389	c-ch
辽	liáo	1	390	n-l,r-l
奶	nǎi	1	391	n-l,an-ai
奴	nú	1	392	n-l
召	shào	1	393	s-sh
召	zhào	1	394	z-zh
加	jiā	1	395	
皮	pí	1	396	
